ID,TotalValue,Borough,SchoolDistrict,Council,FireService,PolicePrct,HealthArea,ZoneDist1,ZoneDist2,ZoneDist3,ZoneDist4,Class,LandUse,Easements,OwnerType,LotArea,BldgArea,ComArea,ResArea,OfficeArea,RetailArea,GarageArea,StrgeArea,FactryArea,OtherArea,NumBldgs,NumFloors,UnitsRes,UnitsTotal,LotFront,LotDepth,BldgFront,BldgDepth,Extension,Proximity,IrregularLot,LotType,BasementType,Landmark,BuiltFAR,ResidFAR,CommFAR,FacilFAR,Built,HistoricDistrict,High
1011170023,1332e3,Manhattan,03,6,Ladder,20,4000,Residential,Missing,Missing,Missing,Walk Up Apartment,Multi-Family Walk-Up Buildings,0,Private,2510,9415,0,9415,0,0,0,0,0,0,1,5,20,20,25,100.42,25,86,Unknown,Attached,No,Inside,Full Basement Below Grade,No,3.75,6.02,0,6.5,18th Century,No,TRUE
1011180014,19442250,Manhattan,03,6,Ladder,20,4000,Residential,Commercial,Missing,Missing,Education,Public Facilities & Institutions,0,Private,28000,99875,99875,0,0,0,0,0,0,99875,1,11,0,1,195,100.42,193,100,Unknown,Semi-Attached,Yes,Connecting,Full Basement Below Grade,No,3.57,6.02,0,6.5,70s,No,TRUE
1011180052,5332050,Manhattan,03,6,Ladder,20,4000,Commercial,Missing,Missing,Missing,Office,Commercial & Office Buildings,0,Private,17510,42674,42674,0,42674,0,0,0,0,0,1,3.5,0,1,174.37,100.42,174,88,Unknown,Semi-Attached,No,Inside,Full Basement Below Grade,Yes,2.44,10,10,10,18th Century,No,TRUE
1011187501,3219307,Manhattan,03,6,Ladder,20,4000,Residential,Missing,Missing,Missing,Condo,Multi-Family Elevator Buildings,0,Unknown,9414,33307,0,33307,0,0,0,0,0,0,1,6,54,54,93.75,100.42,0,0,Unknown,Not Available,No,Inside,Unknown,No,3.54,6.02,0,6.5,Prewar,No,TRUE
1011187502,7439401,Manhattan,03,6,Ladder,20,4000,Commercial,Missing,Missing,Missing,Condo,Mixed Residential & Commercial Buildings,0,Unknown,5063,55339,1804,53535,0,0,0,0,0,1804,1,26,26,27,50.42,100.42,50,90,Unknown,Not Available,No,Mixed or Unknown,Unknown,No,10.93,10,10,10,80s,No,TRUE
1011200007,3946050,Manhattan,03,6,Ladder,20,4000,Residential,Missing,Missing,Missing,Elevator Apartment,Multi-Family Elevator Buildings,0,Private,5021,42857,0,42857,0,0,0,0,0,0,1,15,41,41,50,100.42,50,97,Unknown,Attached,No,Inside,Full Basement Below Grade,No,8.54,6.02,0,6.5,18th Century,Yes,TRUE
1011200011,5940450,Manhattan,03,6,Ladder,20,4000,Residential,Missing,Missing,Missing,Elevator Apartment,Multi-Family Elevator Buildings,0,Unknown,7532,66847,2000,64847,2000,0,0,0,0,0,1,14,35,36,75,100.42,75,98,Unknown,Attached,No,Inside,Full Basement Below Grade,No,8.88,6.02,0,6.5,18th Century,Yes,TRUE
1011200044,5522850,Manhattan,03,6,Ladder,20,4000,Residential,Missing,Missing,Missing,Religious,Public Facilities & Institutions,0,Mixed,9896,32744,32744,0,0,0,0,0,0,32744,1,3,0,2,98.5,100.42,99,98,Unknown,Attached,No,Inside,Full Basement Below Grade,No,3.31,6.02,0,6.5,Postwar,Yes,TRUE
1011200057,6853050,Manhattan,03,6,Ladder,20,4000,Residential,Missing,Missing,Missing,Elevator Apartment,Multi-Family Elevator Buildings,0,Unknown,7858,61908,0,61908,0,0,0,0,0,0,1,11.5,73,73,78.25,100.42,78,95,Unknown,Attached,No,Inside,Full Basement Below Grade,No,7.88,6.02,0,6.5,18th Century,Yes,TRUE
1011220063,8198100,Manhattan,03,6,Ladder,20,4000,Commercial,Missing,Missing,Missing,Retail,Commercial & Office Buildings,0,Unknown,5653,5600,5600,0,0,5600,0,0,0,0,1,1,0,2,80,70.67,80,70,Unknown,Attached,No,Inside,Full Basement Below Grade,No,0.99,7.52,2,7.5,Postwar,Yes,TRUE
1011230001,6447600,Manhattan,03,6,Ladder,20,4000,Commercial,Missing,Missing,Missing,Elevator Apartment,Multi-Family Elevator Buildings,0,Unknown,5042,31992,4500,27492,0,4500,0,0,0,0,1,6,14,17,50.42,100,50,94,Unknown,Semi-Attached,No,Corner,Full Basement Below Grade,No,6.35,7.52,2,7.5,Prewar,Yes,TRUE
1011240018,6718950,Manhattan,03,6,Ladder,20,4000,Residential,Missing,Missing,Missing,Hotel,Commercial & Office Buildings,0,Unknown,2554,25754,0,0,0,0,0,0,0,0,1,13,0,1,25,102.17,25,102,Unknown,Attached,No,Inside,Full Basement Below Grade,No,10.08,4,0,4,18th Century,Yes,TRUE
1011240019,1908900,Manhattan,03,6,Ladder,20,4000,Residential,Missing,Missing,Missing,Elevator Apartment,Multi-Family Elevator Buildings,0,Unknown,3772,11316,0,11316,0,0,0,0,0,0,1,5,20,20,36.92,102.17,37,74,Extension,Attached,No,Inside,Full Basement Below Grade,No,3,4,0,4,Prewar,Yes,TRUE
1011240059,12225600,Manhattan,03,6,Ladder,20,4000,Residential,Missing,Missing,Missing,Elevator Apartment,Mixed Residential & Commercial Buildings,0,Unknown,10931,143791,8000,135791,0,8000,0,0,0,0,1,18,210,213,107,102.17,107,102,Unknown,Attached,No,Inside,Full Basement Below Grade,No,13.15,10,0,10,Prewar,Yes,TRUE
1011280033,7631550,Manhattan,03,6,Ladder,20,3500,Residential,Residential,Missing,Missing,Religious,Public Facilities & Institutions,0,Private,15326,15920,15920,0,0,0,0,0,0,15920,1,3,0,0,102.17,150,102.17,150,Unknown,Not Available,No,Corner,Unknown,No,1.04,10,0,10,18th Century,Yes,TRUE
1011310050,3028950,Manhattan,03,3,Engine,20,4600,Commercial,Missing,Missing,Missing,Education,Public Facilities & Institutions,0,Mixed,6094,28000,28000,0,0,0,0,0,0,28000,1,7,0,1,93.75,65,77,45,Unknown,Semi-Attached,No,Inside,Full Basement Below Grade,No,4.59,10,10,10,18th Century,No,TRUE
1011320030,1142550,Manhattan,03,3,Engine,20,4600,Commercial,Missing,Missing,Missing,Automotive,Parking Facilities,0,Private,10996,12350,12350,0,0,0,12350,0,0,0,1,2,0,1,109.5,100.42,95,65,Unknown,Not Available,No,Corner,Full Basement Below Grade,No,1.12,10,10,10,80s,No,TRUE
1011390057,2744550,Manhattan,03,6,Ladder,20,4000,Commercial,Missing,Missing,Missing,Elevator Apartment,Multi-Family Elevator Buildings,0,Private,5020,24370,0,24370,0,0,0,0,0,0,2,5,46,46,50,100.42,50,87,Unknown,Semi-Attached,No,Inside,Full Basement Above Grade,No,4.85,10,10,10,Prewar,No,TRUE
1011410015,2498850,Manhattan,03,6,Ladder,20,4000,Commercial,Residential,Missing,Missing,Elevator Apartment,Multi-Family Elevator Buildings,0,Unknown,5020,19660,0,19660,0,0,0,0,0,0,1,5,40,40,50,100.42,50,89,Unknown,Semi-Attached,No,Inside,Full Basement Below Grade,No,3.92,10,3.4,10,Prewar,Yes,TRUE
1011410039,5698800,Manhattan,03,6,Ladder,20,4000,Residential,Missing,Missing,Missing,Elevator Apartment,Multi-Family Elevator Buildings,0,Unknown,9339,66917,0,66917,0,0,0,0,0,0,1,9,38,38,93,100.42,93,84,Unknown,Attached,No,Inside,Full Basement Below Grade,No,7.17,4,0,4,18th Century,Yes,TRUE
1011430030,6118650,Manhattan,03,6,Ladder,20,4000,Commercial,Missing,Missing,Missing,Elevator Apartment,Multi-Family Elevator Buildings,0,Mixed,5808,58491,1500,56991,1500,0,0,0,0,0,1,12,114,115,64,106.83,64,102,Unknown,Attached,Yes,Inside,Full Basement Below Grade,No,10.07,7.52,2,7.5,18th Century,Yes,TRUE
1011440009,1191600,Manhattan,03,6,Ladder,20,4000,Commercial,Missing,Missing,Missing,Retail,Commercial & Office Buildings,0,Unknown,2043,3964,3964,0,0,3964,0,0,0,0,1,2,0,1,22,102.17,22,81,Unknown,Not Available,No,Inside,Full Basement Below Grade,No,1.94,10,3.4,10,Prewar,Yes,TRUE
1011440016,2341350,Manhattan,03,6,Ladder,20,4000,Commercial,Missing,Missing,Missing,Walk Up Apartment,Mixed Residential & Commercial Buildings,0,Unknown,4495,14327,5351,8976,0,5351,0,0,0,0,2,5,11,15,44,102.17,44,66,Unknown,Attached,No,Inside,Full Basement Below Grade,No,3.19,10,3.4,10,Prewar,Yes,TRUE
1011467504,3443400,Manhattan,03,6,Ladder,20,3500,Commercial,Missing,Missing,Missing,Condo,Mixed Residential & Commercial Buildings,0,Unknown,3000,16600,4998,11602,0,2747,0,2251,0,0,1,6,8,12,30,100,30,95,Unknown,Not Available,No,Mixed or Unknown,Unknown,No,5.53,7.52,2,7.5,00s,No,TRUE
1011500051,1862100,Manhattan,03,6,Ladder,20,3500,Residential,Missing,Missing,Missing,Elevator Apartment,Multi-Family Elevator Buildings,0,Unknown,3405,14680,0,14680,0,0,0,0,0,0,1,6,24,24,33.33,102.17,33,84,Unknown,Attached,No,Inside,Full Basement Below Grade,No,4.31,10,0,10,Prewar,Yes,TRUE
1011500059,3807e3,Manhattan,03,6,Ladder,20,3500,Residential,Residential,Missing,Missing,Education,Public Facilities & Institutions,0,Private,6948,20398,20398,0,0,0,0,0,0,20398,1,4,0,1,50,204.33,50,198,Unknown,Semi-Attached,Yes,Connecting,Full Basement Above Grade,No,2.94,10,0,10,18th Century,Yes,TRUE
1011520056,2614050,Manhattan,03,6,Engine,20,3900,Commercial,Missing,Missing,Missing,Elevator Apartment,Multi-Family Elevator Buildings,0,Private,5020,23182,0,23182,0,0,0,0,0,0,2,6,27,27,50,100.42,50,88,Unknown,Semi-Attached,No,Inside,Full Basement Below Grade,No,4.62,6.02,6,6.5,18th Century,No,TRUE
1011540108,7234650,Manhattan,03,6,Ladder,20,3900,Residential,Missing,Missing,Missing,Education,Public Facilities & Institutions,0,Private,22525,75325,75325,0,0,0,0,0,0,75325,1,4,0,1,225,100.42,225,100,Unknown,Semi-Attached,No,Inside,Full Basement Below Grade,No,3.34,6.02,0,6.5,Prewar,No,TRUE
1011580018,10875600,Manhattan,03,6,Ladder,20,3900,Residential,Missing,Missing,Missing,Religious,Public Facilities & Institutions,0,Unknown,12050,49417,49417,0,0,0,0,0,0,49417,1,0,0,1,120.5,100,120.5,100,Unknown,Not Available,Yes,Inside,Full Basement Below Grade,No,4.1,6.02,0,6.5,10s,No,TRUE
1011580033,16522200,Manhattan,03,6,Ladder,20,3900,Residential,Missing,Missing,Missing,Elevator Apartment,Mixed Residential & Commercial Buildings,0,Private,12552,160049,9400,150649,0,9400,0,0,0,0,1,16,229,233,100.42,125,100,125,Unknown,Semi-Attached,No,Corner,Full Basement Below Grade,No,12.75,6.02,0,6.5,Prewar,No,TRUE
1011580034,1848150,Manhattan,03,6,Ladder,20,3900,Residential,Missing,Missing,Missing,Religious,Public Facilities & Institutions,0,Private,4000,11200,11200,0,0,0,0,0,0,11200,1,3,0,1,50,80,50,80,Unknown,Semi-Attached,No,Inside,Full Basement Below Grade,No,2.8,6.02,0,6.5,60s,No,TRUE
1011620012,5112450,Manhattan,03,6,Ladder,20,3900,Residential,Missing,Missing,Missing,Elevator Apartment,Multi-Family Elevator Buildings,0,Unknown,9749,68989,0,68989,0,0,0,0,0,0,1,9,53,53,97.08,100.42,97,85,Unknown,Attached,No,Inside,Full Basement Below Grade,No,7.08,4,0,4,Prewar,Yes,TRUE
1011620016,5292450,Manhattan,03,6,Ladder,20,3900,Residential,Missing,Missing,Missing,Elevator Apartment,Multi-Family Elevator Buildings,0,Unknown,9631,44975,0,44975,0,0,0,0,0,0,1,6,61,61,95.92,100.42,96,69,Unknown,Attached,No,Inside,Full Basement Above Grade,No,4.67,4,0,4,60s,Yes,TRUE
1011620020,2599200,Manhattan,03,6,Ladder,20,3900,Residential,Missing,Missing,Missing,Elevator Apartment,Multi-Family Elevator Buildings,0,Unknown,5723,22626,0,22626,0,0,0,0,0,0,1,6,42,42,57,100.42,57,65,Extension,Attached,No,Inside,Full Basement Above Grade,No,3.95,4,0,4,70s,Yes,TRUE
1011630030,1732104,Manhattan,03,6,Ladder,20,3900,Commercial,Missing,Missing,Missing,Elevator Apartment,Multi-Family Elevator Buildings,0,Unknown,2600,21328,7998,13330,0,7998,0,0,0,0,1,8,5,10,72.25,52.33,65,52,Unknown,Semi-Attached,Yes,Corner,Full Basement Below Grade,No,8.2,10,3.4,10,Prewar,No,TRUE
1011640002,4191750,Manhattan,03,6,Ladder,20,3900,Commercial,Missing,Missing,Missing,Elevator Apartment,Multi-Family Elevator Buildings,0,Unknown,5000,49327,2000,47327,0,2000,0,0,0,0,1,16,58,60,50,100,50,90,Unknown,Attached,No,Inside,Full Basement Below Grade,No,9.87,10,3.4,10,Prewar,Yes,TRUE
1011640011,1511550,Manhattan,03,6,Ladder,20,3900,Commercial,Missing,Missing,Missing,Walk Up Apartment,Mixed Residential & Commercial Buildings,0,Unknown,5108,18510,3000,15510,0,3000,0,0,0,0,1,5,18,21,50,102.17,50,97,Unknown,Attached,No,Inside,Full Basement Below Grade,No,3.62,10,3.4,10,18th Century,Yes,TRUE
1011640013,2443950,Manhattan,03,6,Ladder,20,3900,Commercial,Missing,Missing,Missing,Elevator Apartment,Multi-Family Elevator Buildings,0,Unknown,3065,17723,2000,15723,0,2000,0,0,0,0,1,7,22,26,30,102.17,30,100,Unknown,Attached,No,Inside,Full Basement Below Grade,No,5.78,10,3.4,10,18th Century,Yes,TRUE
1011660006,1865700,Manhattan,03,6,Ladder,20,3400,Residential,Missing,Missing,Missing,Elevator Apartment,Multi-Family Elevator Buildings,0,Private,4087,22400,0,22400,0,0,0,0,0,0,1,7,27,27,40,102.17,40,74,Unknown,Semi-Attached,No,Block Assemblage,Full Basement Below Grade,No,5.48,4,0,4,Postwar,Yes,TRUE
1011660024,12670200,Manhattan,03,6,Ladder,20,3400,Commercial,Residential,Missing,Missing,Retail,Commercial & Office Buildings,0,Unknown,7350,14092,14092,0,0,14092,0,0,0,0,1,2,0,3,72,112,72,112,Unknown,Attached,Yes,Inside,Full Basement Below Grade,No,1.92,10,3.4,10,Prewar,No,TRUE
1011670029,4531950,Manhattan,03,6,Ladder,20,3400,Commercial,Missing,Missing,Missing,Automotive,Parking Facilities,0,Unknown,10217,50205,50205,0,0,10000,40205,0,0,0,1,5,0,1,102.17,100,100,98,Unknown,Attached,No,Corner,Full Basement Below Grade,Yes,4.91,7.52,2,7.5,18th Century,No,TRUE
1011670059,3044250,Manhattan,03,6,Ladder,20,3400,Residential,Missing,Missing,Missing,Elevator Apartment,Multi-Family Elevator Buildings,0,Private,5625,50600,0,50600,0,0,0,0,0,0,1,11,61,61,55,102.17,55,96,Unknown,Attached,Yes,Inside,Full Basement Below Grade,No,9,4,0,4,18th Century,Yes,TRUE
1011680038,8606250,Manhattan,03,6,Ladder,20,3400,Commercial,Missing,Missing,Missing,Elevator Apartment,Mixed Residential & Commercial Buildings,0,Unknown,7650,80891,3104,77787,0,1854,1250,0,0,0,1,0,28,29,75,102.17,0,0,Unknown,Attached,No,Inside,Full Basement Above Grade,No,10.57,10,3.4,10,Unknown,No,TRUE
1011690001,5935500,Manhattan,03,6,Ladder,20,3400,Residential,Commercial,Missing,Missing,Religious,Public Facilities & Institutions,0,Private,17875,30652,30652,0,0,0,0,0,0,30652,1,5,0,1,102.17,175,99,174,Unknown,Semi-Attached,No,Corner,Full Basement Below Grade,Yes,1.71,10,0,10,18th Century,Yes,TRUE
1011690048,3485250,Manhattan,03,6,Ladder,20,3400,Commercial,Missing,Missing,Missing,Retail,Commercial & Office Buildings,0,Unknown,3866,9110,9110,0,0,9110,0,0,0,0,1,2,0,11,103,45.17,97,45,Unknown,Attached,Yes,Corner,Full Basement Below Grade,No,2.36,10,3.4,10,18th Century,No,TRUE
1011710128,3728700,Manhattan,03,6,Ladder,20,3900,Residential,Missing,Missing,Missing,Vacant,Vacant Land),0,Unknown,36798,0,0,0,0,0,0,0,0,0,0,0,0,0,323,265,0,0,Unknown,Not Available,Yes,Mixed or Unknown,Unknown,No,0,10,0,10,Unknown,No,TRUE
1011827501,13756056,Manhattan,03,6,Ladder,20,3900,Residential,Missing,Missing,Missing,Condo,Multi-Family Elevator Buildings,0,Unknown,11849,113128,0,113128,0,0,0,0,0,0,1,16,148,148,100,118,0,0,Unknown,Not Available,No,Inside,Unknown,No,9.55,4,0,4,Prewar,No,TRUE
1011830037,9914400,Manhattan,03,6,Ladder,20,3900,Residential,Missing,Missing,Missing,Elevator Apartment,Multi-Family Elevator Buildings,0,Unknown,12770,143554,6000,137554,6000,0,0,0,0,0,1,15,120,123,125,102.17,125,77,Unknown,Semi-Attached,No,Inside,Full Basement Below Grade,No,11.24,10,0,10,Prewar,Yes,TRUE
1011830042,10458900,Manhattan,03,6,Ladder,20,3900,Residential,Missing,Missing,Missing,Elevator Apartment,Multi-Family Elevator Buildings,0,Unknown,9603,107376,0,107376,0,0,0,0,0,0,1,15,62,62,94,102.17,93,81,Unknown,Attached,No,Inside,Full Basement Below Grade,No,11.18,10,0,10,Prewar,Yes,TRUE
1011830053,12042450,Manhattan,03,6,Ladder,20,3900,Residential,Residential,Missing,Missing,Elevator Apartment,Mixed Residential & Commercial Buildings,0,Private,19425,199502,4000,195502,4000,0,0,0,0,0,2,13,147,149,101.17,206.83,100,204,Unknown,Detached,Yes,Inside,Full Basement Below Grade,Yes,10.27,4,0,4,18th Century,Yes,TRUE
1011840003,1220850,Manhattan,03,6,Ladder,20,3900,Residential,Missing,Missing,Missing,Religious,Public Facilities & Institutions,0,Mixed,2500,10200,10200,0,0,0,0,0,0,10200,1,5,0,1,45.5,85.42,28,62,Unknown,Attached,Yes,Inside,Full Basement Below Grade,Yes,4.08,10,0,10,18th Century,Yes,TRUE
1011840019,18699300,Manhattan,03,6,Ladder,20,3900,Residential,Missing,Missing,Missing,Elevator Apartment,Multi-Family Elevator Buildings,0,Private,16275,203479,2000,201479,2000,0,0,0,0,0,1,15,80,81,123.83,135,114,135,Unknown,Semi-Attached,Yes,Corner,Full Basement Below Grade,No,12.5,10,0,10,Prewar,Yes,TRUE
1011860033,6266250,Manhattan,03,6,Ladder,20,3400,Residential,Missing,Missing,Missing,Elevator Apartment,Multi-Family Elevator Buildings,0,Unknown,7650,71880,0,71880,0,0,0,0,0,0,1,12,48,48,102.17,75,95,75,Unknown,Semi-Attached,No,Corner,Full Basement Below Grade,No,9.4,10,0,10,18th Century,Yes,TRUE
1011860051,4214250,Manhattan,03,6,Ladder,20,3400,Residential,Residential,Missing,Missing,Elevator Apartment,Multi-Family Elevator Buildings,0,Unknown,5900,62487,2000,60487,2000,0,0,0,0,0,1,16,47,48,50.67,122.25,51,104,Unknown,Attached,Yes,Inside,Full Basement Below Grade,No,10.59,10,0,10,Prewar,Yes,TRUE
1011860052,14955750,Manhattan,03,6,Ladder,20,3400,Residential,Missing,Missing,Missing,Elevator Apartment,Multi-Family Elevator Buildings,0,Unknown,12450,177041,2000,175041,2000,0,0,0,0,0,1,21,151,152,113.5,120.25,112,115,Unknown,Attached,Yes,Corner,Full Basement Above Grade,No,14.22,10,0,10,60s,Yes,TRUE
1011960002,1176300,Manhattan,03,6,Engine,20,3500,Commercial,Missing,Missing,Missing,Walk Up Apartment,Mixed Residential & Commercial Buildings,0,Private,2517,10065,1750,8315,0,1750,0,0,0,0,1,5,12,13,25.17,100,25,78,Unknown,Attached,No,Inside,Full Basement Below Grade,No,4,7.52,2,7.5,18th Century,Yes,TRUE
1011960019,2127150,Manhattan,03,6,Engine,20,3500,Residential,Missing,Missing,Missing,Walk Up Apartment,Multi-Family Walk-Up Buildings,0,Unknown,6130,21434,0,21434,0,0,0,0,0,0,3,4,30,30,60,102.17,60,58,Extension,Not Available,No,Inside,Unknown,No,3.5,4,0,4,18th Century,Yes,TRUE
1011970036,17811e3,Manhattan,03,6,Engine,20,3500,Residential,Residential,Missing,Missing,Elevator Apartment,Multi-Family Elevator Buildings,0,Unknown,16150,203217,3600,199617,0,0,0,0,0,3600,1,16,84,92,100.33,160,100,150,Unknown,Semi-Attached,Yes,Corner,Full Basement Below Grade,No,12.58,10,0,10,Prewar,Yes,TRUE
1011970061,2226150,Manhattan,03,6,Engine,20,3500,Commercial,Missing,Missing,Missing,Elevator Apartment,Multi-Family Elevator Buildings,0,Private,4617,20350,4000,16350,0,4000,0,0,0,0,1,5,29,31,46.17,100,46,96,Unknown,Semi-Attached,No,Corner,Full Basement Below Grade,No,4.41,7.52,2,7.5,18th Century,Yes,TRUE
1011970064,1141650,Manhattan,03,6,Engine,20,3500,Commercial,Missing,Missing,Missing,Walk Up Apartment,Mixed Residential & Commercial Buildings,0,Unknown,2700,10197,1800,8397,0,1800,0,0,0,0,1,5,16,18,27,100,27,86,Unknown,Attached,No,Inside,Full Basement Below Grade,No,3.78,7.52,2,7.5,18th Century,Yes,TRUE
1011980017,2015550,Manhattan,03,6,Engine,20,3500,Residential,Missing,Missing,Missing,Elevator Apartment,Multi-Family Elevator Buildings,0,Unknown,5057,21990,0,21990,0,0,0,0,0,0,1,5,42,42,49.5,102.17,50,88,Unknown,Attached,No,Inside,Full Basement Below Grade,No,4.35,4,0,4,18th Century,Yes,TRUE
1012000001,1162800,Manhattan,03,6,Engine,24,3220,Residential,Missing,Missing,Missing,Walk Up Apartment,Mixed Residential & Commercial Buildings,0,Unknown,3021,14541,2800,11741,0,2800,0,0,0,0,1,5,16,20,30,100.71,30,101,Extension,Attached,No,Corner,Full Basement Below Grade,No,4.81,10,0,10,18th Century,Yes,TRUE
1012000025,729e4,Manhattan,03,6,Engine,24,3220,Residential,Missing,Missing,Missing,Elevator Apartment,Mixed Residential & Commercial Buildings,0,Unknown,9668,116021,16349,99672,16349,0,0,0,0,0,1,20,68,80,96,100.71,96,84,Unknown,Semi-Attached,No,Inside,Full Basement Below Grade,No,12,10,0,10,Prewar,Yes,TRUE
1012050001,12267450,Manhattan,03,6,Ladder,24,3220,Commercial,Residential,Missing,Missing,Elevator Apartment,Mixed Residential & Commercial Buildings,0,Public,25177,156274,7032,149242,0,0,0,0,0,7032,1,22,168,169,201.42,175,184,112,Unknown,Detached,No,Corner,Full Basement Below Grade,No,6.21,10,2,10,70s,No,TRUE
1012060023,2017800,Manhattan,03,6,Ladder,24,3220,Residential,Missing,Missing,Missing,Elevator Apartment,Multi-Family Elevator Buildings,0,Private,8264,45014,0,45014,0,0,0,0,0,0,1,7,51,51,84.17,100.71,84.17,93,Unknown,Not Available,Yes,Mixed or Unknown,Unknown,No,5.45,3.44,0,6.5,18th Century,Yes,TRUE
1012080001,9089100,Manhattan,03,6,Ladder,24,3210,Commercial,Residential,Missing,Missing,Elevator Apartment,Mixed Residential & Commercial Buildings,0,Private,52067,374550,47707,326843,0,13449,21674,0,0,2859,2,26,246,252,201.42,262,213,62,Unknown,Detached,Yes,Corner,Full Basement Below Grade,No,7.19,10,2,10,60s,No,TRUE
1012110002,1971900,Manhattan,03,6,Ladder,20,3500,Commercial,Missing,Missing,Missing,Walk Up Apartment,Mixed Residential & Commercial Buildings,0,Unknown,2000,10790,2665,8125,0,2665,0,0,0,0,1,5,15,16,25,80,25,65,Unknown,Attached,No,Inside,Full Basement Below Grade,No,5.4,7.52,2,7.5,18th Century,Yes,TRUE
1012110013,1277550,Manhattan,03,6,Ladder,20,3500,Residential,Missing,Missing,Missing,Walk Up Apartment,Multi-Family Walk-Up Buildings,0,Unknown,3576,14100,0,14100,0,0,0,0,0,0,1,5,20,20,35,102.17,35,89,Unknown,Attached,No,Inside,Full Basement Below Grade,No,3.94,4,0,4,18th Century,Yes,TRUE
1012120038,5488650,Manhattan,03,6,Engine,20,3500,Residential,Missing,Missing,Missing,Government,Public Facilities & Institutions,0,City,15435,28000,28000,0,0,0,0,0,0,28000,2,3,0,0,151.08,102.17,92.58,101.67,Unknown,Not Available,No,Inside,Unknown,No,1.81,4,0,4,70s,Yes,TRUE
1012130042,1383300,Manhattan,03,6,Engine,20,3500,Residential,Missing,Missing,Missing,Elevator Apartment,Multi-Family Elevator Buildings,0,Private,14274,53480,1445,52035,1445,0,0,0,0,0,1,5,72,74,139.71,102.17,140,82,Unknown,Attached,No,Inside,Full Basement Below Grade,No,3.75,4,0,4,18th Century,No,TRUE
1012137503,3291303,Manhattan,03,6,Engine,20,3500,Residential,Missing,Missing,Missing,Condo,Mixed Residential & Commercial Buildings,0,Unknown,5824,28172,443,27729,443,0,0,0,0,0,1,9.5,36,37,57,102.17,57,86,Unknown,Not Available,No,Inside,Unknown,No,4.84,4,0,4,18th Century,No,TRUE
1012140003,1116e3,Manhattan,03,6,Engine,20,3500,Commercial,Missing,Missing,Missing,Walk Up Apartment,Mixed Residential & Commercial Buildings,0,Unknown,2550,8617,600,8017,0,600,0,0,0,0,1,5,13,14,25.5,100,26,90,Unknown,Attached,No,Inside,Full Basement Below Grade,No,3.38,7.52,2,7.5,18th Century,Yes,TRUE
1012140010,3808800,Manhattan,03,6,Engine,20,3500,Residential,Missing,Missing,Missing,Automotive,Parking Facilities,0,Private,6054,32568,32568,0,0,0,32568,0,0,0,1,5,0,1,59.25,102.17,59,92,Unknown,Attached,No,Inside,Full Basement Below Grade,No,5.38,4,0,4,Prewar,No,TRUE
1012140014,4280400,Manhattan,03,6,Engine,20,3500,Residential,Missing,Missing,Missing,Automotive,Parking Facilities,0,Private,7663,35315,35315,0,0,0,35315,0,0,0,1,4,0,1,75,102.17,75,94,Unknown,Attached,No,Inside,Full Basement Below Grade,No,4.61,4,0,4,18th Century,No,TRUE
1012140029,14711850,Manhattan,03,6,Engine,20,3500,Residential,Commercial,Missing,Missing,Education,Public Facilities & Institutions,0,City,79075,115280,115280,0,0,0,0,0,0,115280,1,3,0,2,204.33,525,158,212,Unknown,Detached,Yes,Corner,Full Basement Below Grade,No,1.46,4,0,4,60s,No,TRUE
1012140055,2679750,Manhattan,03,6,Engine,20,3500,Residential,Missing,Missing,Missing,Elevator Apartment,Multi-Family Elevator Buildings,0,Public,9622,25488,0,25488,0,0,0,0,0,0,1,6,35,35,94.4,102.2,94.4,45,Unknown,Not Available,No,Inside,Unknown,No,2.65,4,0,4,90s,No,TRUE
1012150056,2444850,Manhattan,03,6,Engine,20,3500,Residential,Missing,Missing,Missing,Elevator Apartment,Multi-Family Elevator Buildings,0,Unknown,12770,56023,0,56023,0,0,0,0,0,0,1,6,60,60,125,102.17,125,84,Unknown,Attached,No,Inside,Full Basement Below Grade,No,4.39,4,0,4,Postwar,No,TRUE
1012160048,4808250,Manhattan,03,6,Engine,20,3500,Residential,Residential,Missing,Missing,Elevator Apartment,Multi-Family Elevator Buildings,0,Unknown,6766,66614,4440,62174,4440,0,0,0,0,0,1,15.5,44,48,63.33,106.83,63,85,Unknown,Attached,No,Inside,Full Basement Below Grade,No,9.85,10,0,10,Prewar,No,TRUE
1012170011,4100400,Manhattan,03,6,Engine,24,3220,Residential,Missing,Missing,Missing,Elevator Apartment,Multi-Family Elevator Buildings,0,Unknown,7550,62155,450,61705,0,0,0,0,0,450,1,12,27,28,75,100.67,75,82,Unknown,Attached,No,Inside,Full Basement Below Grade,No,8.23,10,0,10,18th Century,No,TRUE
1012170050,4446900,Manhattan,03,6,Engine,24,3220,Residential,Missing,Missing,Missing,Elevator Apartment,Multi-Family Elevator Buildings,0,Unknown,8280,59175,0,59175,0,0,0,0,0,0,1,9,41,41,82.25,100.67,82,87,Unknown,Attached,No,Inside,Full Basement Below Grade,No,7.15,3.44,0,6.5,18th Century,No,TRUE
1012200017,1511213,Manhattan,03,6,Ladder,24,3220,Residential,Missing,Missing,Missing,Vacant,Vacant Land),0,Private,17296,0,0,0,0,0,0,0,0,0,0,0,0,0,50,100.67,0,0,Unknown,Not Available,No,Inside,Unknown,No,0,3.44,0,6.5,Unknown,No,TRUE
